,expert1,expert2,expert3,consensus,model_p0,model_p1,model_p2,model_pred_int
4743,2,2,2,2,4.448569436684216e-07,1.4771004896996232e-07,0.9999994105589518,2.0
4744,2,2,2,2,0.9475525453453884,0.0063828419806668535,0.04606460689683445,0.0
4745,2,2,2,2,2.1968707919484132e-07,3.1832101328177487e-06,0.999996528152086,2.0
4746,2,0,2,2,3.788282515156463e-09,3.0964404556035885e-08,0.9999999976840867,2.0
4747,1,1,1,1,0.00045402359592117136,0.9951932951535127,0.004352614052550052,1.0
4748,0,0,2,0,0.021466296522703487,0.0009295920426666271,0.9776041065342724,2.0
4749,0,0,2,0,0.056365182528679725,0.2503106096992269,0.693324200277857,2.0
4750,2,2,2,2,0.00018381757723773262,2.1626505485983216e-05,0.9997947191719163,2.0
4751,2,0,2,2,7.487350236257129e-06,1.5387710705638824e-07,0.9999924002334311,2.0
4752,0,0,0,0,0.9990668904204368,2.6020860244280186e-08,0.0009330729799841772,0.0
4753,0,0,0,0,0.12676316930446774,0.06921567901736125,0.8040211123434347,2.0
4754,1,1,1,1,0.00030353079000633443,5.4655780559187406e-06,0.9996910286118919,2.0
4755,0,0,2,0,0.9999964257809355,3.4456948405647836e-09,3.5684283234138636e-06,0.0
4756,2,2,2,2,8.439047320951687e-07,5.757131518180358e-07,0.9999985585827744,2.0
4757,1,1,1,1,2.635985341115088e-08,7.47928579070134e-08,0.9999998836028128,2.0
4758,2,2,2,2,3.554114729187319e-05,2.8683915109795066e-07,0.9999641372033695,2.0
4759,0,0,0,0,0.996275625017006,4.622762048711593e-06,0.003719729940755201,0.0
4760,1,1,1,1,0.012080124812200665,0.0019283726142020896,0.9859914742155524,2.0
4761,2,2,2,2,8.284034288576214e-08,1.4002117000588843e-10,0.9999998845997231,2.0
4762,0,0,0,0,0.9999950453151745,7.436874283062167e-09,4.903564260860804e-06,0.0
4763,0,0,0,0,0.9957870206562802,0.00011372250537533546,0.004099356928406905,0.0
4764,1,1,1,1,6.8429269930447845e-06,0.9999402912236519,5.286375042601321e-05,1.0
4765,1,1,1,1,5.174474318891953e-05,0.0011723284696927294,0.9987760227413673,2.0
4766,0,0,2,0,0.9999982118932513,3.692255876042161e-11,1.745759235478948e-06,0.0
4767,2,2,2,2,0.9999680290658262,1.697348811546817e-05,1.494507924348909e-05,0.0
4768,2,2,2,2,6.32462668686759e-08,4.79289205546074e-10,0.9999998833788074,2.0
4769,2,2,2,2,4.8013154219095355e-06,2.0452225191203155e-09,0.9999952049902843,2.0
4770,2,2,2,2,2.0742258548978043e-05,5.32585616497272e-07,0.9999787984725401,2.0
4771,0,0,0,0,4.086770822198105e-06,2.625734296657356e-08,0.9999958170071013,2.0
4772,2,0,2,2,6.052489016439636e-08,7.780831264014854e-09,0.9999999228372305,2.0
4773,0,0,0,0,0.9999992847554483,5.534933622541871e-11,6.572837059458793e-07,0.0
4774,2,2,2,2,0.9999612645790088,2.647391036877944e-07,3.857191289724504e-05,0.0
4775,0,0,1,0,0.9434869221211635,0.05550099695971511,0.0010120796359309736,0.0
4776,1,1,1,1,0.09279619995504618,0.7010947305243462,0.20610910624964163,1.0
4777,1,1,1,1,2.539621934971592e-08,5.487803891313092e-07,0.9999994188615402,2.0
4778,2,2,2,2,1.9431638691003172e-05,0.000391797092561319,0.9995888041243006,2.0
4779,2,2,2,2,0.01702743204973345,1.6100258903861686e-08,0.9829725615203248,2.0
4780,0,0,0,0,0.003396475367480889,0.0014414039160328684,0.9951620494321105,2.0
4781,2,2,2,2,0.0014454144223918775,3.9558232515446434e-05,0.9985150642438612,2.0
4782,0,0,0,0,0.00011054020477274662,0.0006339239534725039,0.9992556318798549,2.0
4783,2,1,1,1,4.015656706712889e-06,2.1997363433001738e-06,0.9999937889288049,2.0
4784,2,0,2,2,1.6301051264377975e-07,7.654240885557329e-07,0.9999991516121085,2.0
4785,1,1,1,1,0.9999969120196841,2.5702128899907084e-06,4.277269667340988e-07,0.0
4786,2,2,2,2,0.14909350813832134,0.0005099019435874652,0.8503965950221755,2.0
4787,2,2,2,2,5.327333851834481e-10,1.89175543719583e-11,1.0,2.0
4788,2,2,2,2,0.0006059421494342132,2.596397373366699e-05,0.9993681368576119,2.0
4789,2,2,2,2,2.3455599462967464e-06,8.062132558772639e-11,0.9999976303760385,2.0
4790,0,0,0,0,0.9996053737516988,4.729860947350062e-08,0.0003947104759800535,0.0
4791,2,2,2,2,4.3839254338706724e-05,8.578506083267712e-07,0.9999553093692093,2.0
4792,0,0,0,0,1.1680365673782944e-05,6.939178661014012e-06,0.9999813638578701,2.0
4793,2,2,2,2,0.7167360118746728,0.00019062229421251686,0.28307331178802997,0.0
4794,0,1,1,1,1.7689240166873788e-05,0.00012174915173090994,0.9998605862020895,2.0
4795,1,1,1,1,0.0009460707942707813,0.9777486459952343,0.02130533202580409,1.0
4796,2,2,2,2,4.1143916599400976e-07,9.543595774763602e-11,0.9999996129152153,2.0
4797,1,1,1,1,2.6668779004590526e-08,0.9999996367464321,3.2270560593183895e-07,1.0
4798,1,1,1,1,0.00014793741684115957,8.036777217057534e-05,0.9997718519782666,2.0
4799,0,0,0,0,0.9973241173618721,9.374860554522968e-09,0.0026758252962790913,0.0
4800,2,2,2,2,1.2181674935592655e-07,1.8269284739538816e-11,0.9999998812082701,2.0
4801,0,0,1,0,1.1975057472302097e-06,3.2860840093462684e-07,0.9999985327276022,2.0
4802,0,0,0,0,0.999046975033707,0.00025882233057927806,0.0006941050904742951,0.0
4803,2,1,2,2,5.5383201080783095e-08,1.4784043900206711e-07,0.9999998450221641,2.0
4804,1,1,1,1,0.005395075682827155,0.9943740064636586,0.00023092006995284464,1.0
4805,1,1,1,1,0.0005999032700856333,0.37891075457446277,0.620489346454633,2.0
4806,0,0,2,0,0.7523726348407944,3.81913975999737e-08,0.24762739566992087,0.0
4807,2,0,2,2,3.4889116573566525e-07,3.54911450228812e-09,0.9999996062402123,2.0
4808,1,1,1,1,0.002722746873757842,0.00021750565122147236,0.9970597279125286,2.0
4809,0,0,0,0,2.9395274792065607e-07,3.234031653587266e-10,0.9999997370683921,2.0
4810,2,1,1,1,1.8322308289242528e-05,0.9990916859973424,0.0008899745935195824,1.0
4811,0,0,0,0,0.20302048954181373,4.061386016473989e-05,0.7969388629198875,2.0
4812,2,2,2,2,0.0004443868622274749,8.691751531841874e-07,0.9995547645490674,2.0
4813,2,2,2,2,4.532521948874546e-07,1.0041138698291263e-08,0.999999647125251,2.0
4814,1,1,1,1,0.4609405603259802,0.02617612104222644,0.512883314397186,2.0
4815,2,2,2,2,0.00049881824109832,1.7468550339572175e-07,0.9995009834474815,2.0
4816,2,2,2,2,7.506058987694075e-07,8.830640538803891e-07,0.9999983187835291,2.0
4817,0,0,0,0,0.012570189675898291,2.8339183245407185e-05,0.9874015872692326,2.0
4818,1,1,1,1,0.2485450233798474,0.11858675448456779,0.6328681794184376,2.0
4819,1,1,1,1,1.5158372654866525e-06,0.9998113386271825,0.00018714984074108543,1.0
4820,0,1,1,1,0.0033409800234949216,0.9844364065502305,0.01222257201152388,1.0
4821,0,1,1,1,4.3738120922398593e-05,0.001161092535426178,0.9987950934919354,2.0
4822,0,0,0,0,0.999997973838483,6.119954543137851e-10,2.0316606451076247e-06,0.0
4823,1,1,1,1,0.015102908048902464,0.05097510864834476,0.9339220754009148,2.0
4824,0,0,0,0,0.9999817292293898,6.693473295626973e-07,1.7525990584132956e-05,0.0
4825,2,2,2,2,4.589138491439826e-07,9.924824132667709e-05,0.9999001957502998,2.0
4826,1,1,1,1,0.0006150284575596743,0.47913324817182,0.5202517099050965,2.0
4827,2,2,2,2,3.719177545137564e-07,4.944194584993733e-10,0.9999996450138663,2.0
4828,1,1,1,1,1.58410916384355e-07,2.4577032036177116e-06,0.9999973797920347,2.0
4829,1,1,1,1,2.6890406672919198e-05,0.9240103961656132,0.07596262837273571,1.0
4830,1,1,1,1,0.00014632058281449645,0.9995333756482125,0.0003203640022775289,1.0
4831,0,0,0,0,1.0,1.1839610541963808e-10,4.6987097972878145e-08,0.0
4832,2,1,1,1,4.4929344653610315e-05,0.0001580730404384667,0.9997970799793165,2.0
4833,0,0,0,0,0.0002064721147689852,0.0024261207145173103,0.997367324114748,2.0
4834,2,1,1,1,4.140278031528055e-08,9.579558710726133e-07,0.9999990178641056,2.0
4835,2,2,2,2,2.6485002234122312e-06,2.4185671937404507e-09,0.9999973856697337,2.0
4836,2,2,2,2,0.0013739918448099075,7.33946396991314e-08,0.9986260594718477,2.0
4837,2,1,2,2,1.1503545783043273e-12,1.0910625256998346e-10,1.0,2.0
4838,0,0,0,0,0.999056427475761,1.0046941945063281e-07,0.0009435791511016589,0.0
4839,2,2,2,2,8.562608044479503e-11,1.9018230809630943e-09,1.0,2.0
4840,0,0,1,0,0.47358784993411973,0.0014026463031768799,0.525009493835114,2.0
4841,0,0,0,0,1.0,2.0596024546764256e-13,8.143497581659323e-09,0.0
4842,0,0,0,0,0.9768142407765481,0.00010020087347584195,0.023085461412591712,0.0
4843,0,0,1,0,0.024346079910174012,0.0004359164504421642,0.9752179914576118,2.0
4844,1,1,1,1,2.1988036138509415e-06,0.999989988494967,7.78915327237506e-06,1.0
4845,1,1,1,1,0.000143410149206602,0.9584869737586814,0.04136956471410258,1.0
4846,2,0,2,2,2.8998682122249875e-07,6.456007128896601e-08,0.9999996230440686,2.0
4847,1,1,1,1,1.1602952838529745e-05,0.00013261263575259363,0.9998556814483663,2.0
4848,0,0,0,0,0.999999880791783,8.69766810115101e-13,8.363117951956498e-08,0.0
4849,0,1,1,1,0.0010011017657234333,0.12152617465471849,0.8774726569354243,2.0
4850,0,0,2,0,0.5093619596981469,6.651460608964044e-07,0.49063739525196226,0.0
4851,2,2,2,2,1.996276900104177e-07,1.0886836918078124e-10,0.9999997321624007,2.0
4852,2,2,2,2,6.360984839304251e-05,2.66421544381501e-07,0.9999361079060884,2.0
4853,2,2,2,2,2.4628955097583116e-08,2.845244617688536e-08,0.9999999317408236,2.0
4854,0,0,0,0,0.9994892461447762,6.98448914704386e-07,0.0005101933895623745,0.0
4855,0,0,2,0,0.9873470075105462,1.283382428107771e-09,0.012653003979031604,0.0
4856,2,2,2,2,2.2462663673561423e-11,2.5186042071356773e-09,1.0,2.0
4857,2,1,2,2,8.965615932537974e-05,3.7834279201232057e-06,0.9999065691264238,2.0
4858,0,0,0,0,0.0005524481621250743,8.947061360231601e-05,0.9993581280041326,2.0
4859,2,2,2,2,1.519653320021519e-08,8.34237107692759e-09,1.0,2.0
4860,1,1,1,1,0.22905484371585771,0.5543833468109369,0.21656181140861008,1.0
4861,0,0,2,0,0.0024292377639199003,7.408345936710248e-07,0.9975700114857489,2.0
4862,1,1,1,1,2.687529445211112e-06,2.4918339477153495e-05,0.9999724579649865,2.0
4863,0,0,2,0,0.9992525020172909,6.397972152072384e-09,0.0007475844511309893,0.0
4864,0,1,1,1,0.01591211510822177,0.1845352509408258,0.7995526990744111,2.0
4865,2,2,2,2,0.004164372109698888,1.5985053778422298e-05,0.9958197392737702,2.0
4866,2,2,2,2,2.7822637470364953e-05,2.8378439598242267e-08,0.9999721695426413,2.0
4867,2,0,2,2,1.4888868635765107e-05,1.4169867279534287e-08,0.9999850597823725,2.0
4868,0,0,0,0,0.2699738817755133,0.0010096923015225912,0.7290164754667785,2.0
4869,2,2,2,2,4.2258296772956783e-07,1.4896311961720698e-08,0.9999995122726612,2.0
4870,2,2,2,2,0.00016811191562737804,8.622703353466932e-05,0.9997455468396765,2.0
4871,2,2,2,2,5.5586364151594125e-06,0.00017357799868022994,0.9998208435777798,2.0
4872,2,2,2,2,7.84077102324865e-05,7.0609063040905085e-09,0.9999215391769929,2.0
4873,0,0,0,0,0.5689433896332048,0.004888206625764724,0.4261683493386954,0.0
4874,2,0,2,2,5.969635542835139e-07,5.779848349929395e-09,0.9999994224719242,2.0
4875,0,0,0,0,0.9999984530791459,9.012400131735987e-10,1.5092231256674804e-06,0.0
4876,1,1,1,1,0.9984163188498769,0.0006628618687045673,0.000920760030112433,0.0
4877,2,2,2,2,8.402411921350564e-07,2.5131222214369586e-08,0.9999991401250349,2.0
4878,2,2,2,2,1.7783033198770504e-08,1.1175293579412937e-07,0.9999999102797617,2.0
4879,2,2,2,2,6.597949019582217e-06,0.00016375147644964727,0.9998296920100387,2.0
4880,0,0,0,0,1.656926816018256e-05,1.497335500033614e-08,0.9999834537146512,2.0
4881,2,0,2,2,4.050712318348637e-08,1.1864937643490947e-09,0.9999999866473452,2.0
4882,2,2,2,2,1.5866656746799102e-07,1.1825454147018633e-06,0.9999987170059781,2.0
4883,0,0,0,0,0.9997638445605048,0.0001891438371330878,4.708597467129039e-05,0.0
4884,2,1,1,1,3.1605085553110257e-06,5.7578477026254404e-06,0.9999910625410706,2.0
4885,0,0,2,0,0.9999782354567373,1.7202712660591146e-05,4.561415615000897e-06,0.0
4886,1,1,1,1,7.922028830620233e-09,1.0,1.5681264194396098e-09,1.0
4887,2,1,1,1,0.010616864162955153,0.018287268095264153,0.9710958785747152,2.0
4888,1,1,1,1,0.0006727324675921409,0.75009873179647,0.24922852967392828,1.0
4889,1,1,1,1,8.678329110889393e-09,2.6844253344648905e-06,0.9999974095661815,2.0
4890,0,0,0,0,0.9999512438477811,1.9779857751700547e-09,4.8784857480554944e-05,0.0
4891,2,2,2,2,9.948409238674794e-05,3.589666510150913e-07,0.9999001298919612,2.0
4892,2,2,2,2,1.07944712368635e-06,7.706080782554636e-05,0.9999218374824181,2.0
4893,0,0,0,0,0.9999958465044858,3.84816543075317e-08,4.1373389407795e-06,0.0
4894,2,1,2,2,0.5713133373374149,0.026610993345457246,0.40207570110123925,0.0
4895,0,0,0,0,0.9999037010608012,1.2593375009473107e-08,9.631769860773964e-05,0.0
4896,2,2,2,2,1.1487259143905248e-07,1.0367644698305867e-06,0.9999989269682419,2.0
4897,0,0,0,0,0.9985895000305618,4.850989625992952e-06,0.0014055754443234036,0.0
4898,2,2,2,2,0.00022518965366202792,2.889853277565635e-05,0.9997459619708025,2.0
4899,0,0,0,0,0.5522768746013753,0.0015659288910683244,0.4461571966530755,0.0
4900,1,1,1,1,0.9854606775964427,0.01314485800685361,0.0013945015515375303,0.0
4901,0,0,0,0,0.0008498120828335232,2.655516232152877e-05,0.9991236619856068,2.0
4902,1,1,1,1,2.426356875417923e-07,0.003937128724885497,0.9960625805420591,2.0
4903,0,0,0,0,0.0001122930670334199,1.5936965610308107e-05,0.9998717495334404,2.0
4904,2,2,2,2,0.00033413235814805375,5.491464889928466e-05,0.9996109925116343,2.0
4905,2,2,2,2,3.118016288954431e-12,1.3022672306836625e-10,1.0,2.0
4906,1,1,1,1,0.00011643745756373391,0.022842350937935407,0.9770412959805981,2.0
4907,1,1,1,1,6.400479298918071e-05,0.9997170122814225,0.0002190057098800935,1.0
4908,2,2,2,2,0.8477339507080615,0.0083479976747185,0.14391805580817163,0.0
4909,0,0,0,0,0.867246737354435,0.0180978994758334,0.11465532047441229,0.0
4910,2,2,2,2,0.0002484808469489508,3.962244363719947e-06,0.9997475699474876,2.0
4911,2,2,2,2,1.3277124847554944e-05,4.847613754854763e-09,0.9999867846004784,2.0
4912,0,0,2,0,0.9999963045120778,3.405029079875388e-13,3.6977209795706242e-06,0.0
4913,0,0,0,0,0.9966336114360175,5.290491031928468e-07,0.0033659462329840295,0.0
4914,1,1,1,1,0.0069055731427738465,0.9866388406306896,0.006455591383200954,1.0
4915,1,1,1,1,1.556578052941404e-05,0.5215757849443889,0.4784087337556713,1.0
4916,2,2,2,2,5.218680634300199e-06,0.00012209198393975385,0.9998726643929103,2.0
4917,1,1,1,1,0.07947207527467981,0.7868480458855629,0.133679972961545,1.0
4918,1,1,1,1,0.9512468174258577,0.008342569309620629,0.04041065335381644,0.0
4919,2,2,2,2,1.331453091779622e-06,2.828548044675472e-07,0.999998351971854,2.0
4920,2,2,2,2,6.785483251670055e-10,5.1300249603869474e-09,0.9999999668908547,2.0
4921,1,1,1,1,0.9999798018560853,1.0393158639487865e-05,9.761862001411714e-06,0.0
4922,0,0,0,0,0.019835941959172487,0.00018716999966272851,0.9799768996454077,2.0
4923,2,1,2,2,7.50571468588479e-08,2.1433606178788978e-07,0.999999603503422,2.0
4924,2,1,2,2,8.138772145116491e-08,3.0021148134551368e-05,0.9999699713689059,2.0
4925,1,1,1,1,6.927469886619519e-07,0.9999990721363267,2.4270727116970647e-07,1.0
4926,2,0,2,2,1.7072704281417828e-05,0.0030500730207450033,0.9969329129683899,2.0
4927,0,0,2,0,0.9987979697502851,1.8438575537516044e-06,0.0012001903618852339,0.0
4928,2,0,2,2,2.158596038775995e-06,9.88244375221825e-10,0.9999979011810142,2.0
4929,2,2,2,2,9.23877977725418e-05,2.0100488384855453e-08,0.9999075329812125,2.0
4930,0,0,2,0,0.5723181616276634,5.976785587336053e-06,0.42767581806234034,0.0
4931,2,0,2,2,0.000636272665289539,1.4741917020444362e-08,0.9993637056344508,2.0
4932,2,2,2,2,1.1249567348992073e-05,2.9338114160282203e-08,0.9999887104004047,2.0
4933,0,1,1,1,0.00030484302806144115,0.7969809317728505,0.2027142038277816,1.0
4934,1,1,1,1,1.630054114976076e-05,0.9999780794367794,5.578836635322659e-06,1.0
4935,2,1,1,1,7.50572109708969e-06,0.9833591737792347,0.016633221849289725,1.0
4936,1,1,1,1,0.19611771631753072,0.003928351570721134,0.7999538487779319,2.0
4937,0,0,2,0,3.395693572327829e-06,1.0481109036231118e-09,0.9999965895997939,2.0
4938,1,1,1,1,0.016094347411126364,0.6817329474433791,0.30217268265550956,1.0
4939,0,0,0,0,0.9999282544346784,7.74011425619392e-07,7.102843821549243e-05,0.0
4940,2,2,2,2,1.214200436920024e-08,2.916526135182673e-10,1.0,2.0
4941,2,1,2,2,2.5717873217701026e-06,0.00019552438016035012,0.999801864666793,2.0
4942,1,1,1,1,2.3196581935280847e-05,2.078994305065862e-05,0.9999559636478352,2.0
4943,2,1,2,2,3.893517670050528e-06,4.578853499026536e-06,0.9999914319770369,2.0
4944,2,2,2,2,3.443829963423184e-07,1.879555233674779e-09,0.9999997063379145,2.0
4945,2,2,2,2,0.0004034980428060386,4.8168855570907e-09,0.999596592827278,2.0
4946,2,1,1,1,3.2053118843577977e-06,5.851221067132428e-05,0.9999383763284015,2.0
4947,1,1,1,1,0.5305150662752567,0.4686019050412824,0.0008830166987081611,0.0
4948,0,0,0,0,1.0,3.749551103632287e-11,1.4513297895077382e-08,0.0
4949,0,0,0,0,0.9999943975013972,8.266375223220379e-10,5.641738791944961e-06,0.0
4950,0,0,0,0,5.8115816727877245e-05,0.00018040254963125335,0.9997615402176621,2.0
4951,2,2,2,2,1.2412701026537007e-10,3.346395591186102e-10,1.0,2.0
4952,2,0,2,2,2.182551600877266e-05,1.8013424432639091e-10,0.9999781869612767,2.0
4953,0,0,0,0,1.6385837586785357e-07,3.2584979159366867e-10,0.9999998751007609,2.0
4954,0,0,2,0,0.9786914752760101,2.4039933776975886e-07,0.02130832138244676,0.0
4955,0,0,0,0,0.43815296835964546,0.0026404017698951066,0.5592066881945357,2.0
4956,1,1,1,1,0.02190917391635594,0.1315366078633815,0.8465541597661286,2.0
4957,0,1,1,1,0.0004626708646355837,0.005854417890077457,0.993682854297731,2.0
4958,1,1,1,1,4.797127156619396e-08,6.733905788536276e-07,0.9999993620061678,2.0
4959,2,2,2,2,4.930166301875261e-07,1.0372199952257688e-06,0.9999984560567352,2.0
4960,1,1,1,1,1.7990439395987323e-06,6.054494429008628e-05,0.9999376759250111,2.0
4961,2,2,2,2,5.6314193983553196e-06,7.398429024974007e-08,0.9999943735478354,2.0
4962,1,1,1,1,0.9151339083909988,0.028412720886990428,0.05645346411620267,0.0
4963,1,1,1,1,0.7985203897405881,0.009986425735405646,0.19149319205098436,0.0
4964,1,1,1,1,1.6730069773984724e-06,0.00048528084312238207,0.9995131257892353,2.0
4965,1,1,1,1,5.072268791650458e-06,1.9044708494675433e-06,0.9999929728533061,2.0
4966,1,1,1,1,0.046862605489423004,0.94448396059488,0.008653483821944974,1.0
4967,2,2,2,2,0.00040851207086234353,0.0001501564202044392,0.9994412162886874,2.0
4968,0,0,0,0,0.8438723408798978,6.529269995780851e-07,0.15612702028297676,0.0
4969,0,0,0,0,0.9991526452107777,4.774059163992206e-06,0.0008425520771879746,0.0
4970,0,1,1,1,0.00020919811985908865,5.519692859223824e-06,0.9997852285183271,2.0
4971,2,2,2,2,1.1410088693875053e-06,1.5601731573333666e-09,0.9999988053734262,2.0
4972,2,2,2,2,0.0010422562991152517,0.00047584464482497424,0.9984820024401415,2.0
4973,0,0,0,0,0.9071437380914915,2.1830541641065793e-07,0.0928560198619226,0.0
4974,2,2,2,2,1.110388649083749e-09,4.040140200167741e-08,1.0,2.0
4975,1,1,1,1,0.009101143455040983,0.00666225316854252,0.9842366190159737,2.0
4976,1,1,1,1,1.1092716414307091e-06,0.9999894822731406,9.369522415259013e-06,1.0
4977,2,0,2,2,1.6218142429025306e-06,1.8937787782391524e-08,0.99999846494636,2.0
4978,0,0,2,0,0.9999933244986782,1.6485913467700897e-09,6.686857759896636e-06,0.0
4979,2,2,2,2,1.2104341043969302e-08,2.0214033626207023e-12,1.0,2.0
4980,0,0,0,0,0.9992452910655949,1.237094693351537e-08,0.0007546844014529874,0.0
4981,0,0,0,0,0.8901154515624512,0.0015209261546260677,0.10836352923797676,0.0
4982,1,1,1,1,0.08221219336883223,0.051989417093864176,0.8657983096591124,2.0
4983,2,2,2,2,0.001686133322778005,0.03107073974820196,0.9672431729775326,2.0
4984,2,2,2,2,0.001207630215503741,0.08060715792089468,0.9181851655857827,2.0
4985,2,1,1,1,1.5382330929014643e-06,0.00040652596044310485,0.9995918725402362,2.0
4986,2,2,2,2,0.001249779139925522,4.243325520292274e-06,0.9987459843559918,2.0
4987,1,1,1,1,0.12330917589724777,0.05570400503984274,0.8209867994082742,2.0
4988,1,1,1,1,3.5142177665647978e-06,0.0008099920596578158,0.9991864091655316,2.0
4989,2,0,2,2,6.2336638598781136e-06,5.347167837399525e-07,0.9999932770297104,2.0
4990,2,1,2,2,3.963840145004838e-08,1.376801199626243e-05,0.9999861044799463,2.0
4991,0,0,0,0,0.060749864496756345,1.7156771946247318e-05,0.9392329267062678,2.0
4992,0,0,0,0,1.0,5.707280978248458e-14,1.9641147775646454e-08,0.0
4993,2,0,2,2,1.1183844677020716e-06,9.491307366715773e-07,0.9999980442230694,2.0
4994,2,2,2,2,3.3958123639432625e-10,4.57248623686457e-09,1.0,2.0
4995,0,0,0,0,0.0004452871368130218,0.9590967916687987,0.040457948629068596,1.0
4996,2,1,1,1,8.279705599534282e-05,0.9780459315024927,0.02187136371219367,1.0
4997,0,1,1,1,0.9868555340885905,0.0029247431639305432,0.010219725166734861,0.0
4998,1,1,1,1,0.0012351821683296293,0.013884462270652875,0.984880415506268,2.0
4999,0,0,1,0,0.9660456395386277,1.0114338699906966e-07,0.03395430170399205,0.0
5000,2,2,2,2,4.362888356146399e-09,1.6025528015717327e-08,0.9999999381673929,2.0
5001,2,2,2,2,2.2059762679743633e-08,9.133281977935503e-09,1.0,2.0
5002,2,2,2,2,7.476950941054383e-05,4.569825264866267e-06,0.9999206739236826,2.0
5003,2,1,1,1,1.1714497532011592e-05,5.5410786444554105e-05,0.9999329326938096,2.0
5004,1,1,1,1,6.448362395161666e-07,5.737813637551881e-07,0.9999988625650325,2.0
5005,1,1,1,1,5.104589031024176e-06,0.9999900059893267,4.865146509658302e-06,1.0
5006,2,2,2,2,0.670738004904706,0.006273473351029679,0.3229884554457385,0.0
5007,1,1,1,1,3.251398366188596e-05,0.9999256432235377,4.1787304052576246e-05,1.0
5008,1,1,1,1,6.53029445629727e-07,0.001915573053679509,0.9980837709544232,2.0
5009,2,2,2,2,2.104301707106515e-05,0.0022896423865859106,0.9976892517622673,2.0
5010,2,1,2,2,2.290180836639344e-08,1.5034427103266523e-07,0.9999998124630325,2.0
5011,1,1,1,1,7.672115724943751e-07,1.7410843724974256e-05,0.9999819834847585,2.0
5012,2,2,2,2,2.704320849665487e-06,6.441156837844186e-06,0.9999908858515203,2.0
5013,0,0,0,0,5.085917393898853e-06,0.00010076305920847517,0.9998942667525625,2.0
5014,2,2,2,2,4.337610045451745e-10,2.1427366825310656e-09,1.0,2.0
5015,0,0,0,0,0.9999968360614044,2.0105918276946966e-06,1.1481450830075346e-06,0.0
5016,2,2,2,2,0.0002922881421376644,1.3239138466403233e-05,0.9996945567448279,2.0
5017,2,2,2,2,4.953185680278693e-06,1.1740030544160618e-05,0.9999833484023135,2.0
5018,1,1,1,1,5.8659417045969775e-09,3.190775244021893e-08,1.0,2.0
5019,0,0,0,0,0.9999998807969107,1.629792416475706e-11,1.3376632553420507e-07,0.0
5020,2,2,2,2,2.5130048597610255e-09,3.9186225445075884e-11,1.0,2.0
5021,0,0,2,0,0.9997014454211239,2.1696065459764213e-06,0.000296362958380314,0.0
5022,0,0,1,0,8.151209357265543e-06,2.8711482400467503e-05,0.9999630689038099,2.0
5023,0,0,0,0,0.825455620775756,0.00422380754025653,0.1703205896774307,0.0
5024,0,0,0,0,0.9967296442795597,2.2762902673889585e-08,0.00327041432864994,0.0
5025,2,1,1,1,0.00043081998825300616,0.9931242973716508,0.006444909479114358,1.0
5026,0,1,1,1,2.383803021643871e-07,7.732695536333267e-06,0.9999920881515436,2.0
5027,0,0,2,0,0.010746102343546227,0.00018750357048702426,0.989066369109878,2.0
5028,2,2,2,2,3.2125459633297604e-05,7.652145028735902e-10,0.9999679105884324,2.0
5029,1,1,1,1,0.00020424677725827678,0.006925294489690259,0.9928704003818041,2.0
5030,2,1,1,1,0.00048024333955254406,0.5049853912933031,0.49453436097246595,1.0
5031,2,1,1,1,5.301065584717435e-05,0.0003797119466071308,0.9995673739504127,2.0
5032,0,0,0,0,0.9941424707612896,8.043578236538451e-05,0.005777140932423208,0.0
5033,1,1,1,1,2.6012513797413206e-05,0.9999659927693774,7.86718136058795e-06,1.0
5034,2,2,2,2,2.8559863267219043e-05,3.298843012089492e-07,0.999971135081509,2.0
5035,1,1,1,1,0.0007583354869211689,0.7462061566375269,0.25303542304163784,1.0
5036,0,0,0,0,0.9637981762978711,4.5328510367426134e-07,0.036201580219991314,0.0
5037,0,0,0,0,0.07508006685532109,1.011863133726365e-06,0.9249189400570259,2.0
5038,1,1,1,1,9.43217904989524e-05,3.143429387364449e-05,0.9998741992931173,2.0
5039,2,2,2,2,1.1512150226503093e-07,2.8555585340761525e-08,0.9999998576725824,2.0
5040,1,1,1,1,0.004744241872685961,0.006463111116318032,0.9887925455113873,2.0
5041,2,2,2,2,3.317257962165421e-05,2.6514420436996033e-08,0.9999667845553797,2.0
5042,0,0,2,0,5.019229645242262e-07,3.875456542346001e-07,0.9999992337783041,2.0
5043,0,0,0,0,0.013977114962472115,2.209352169302292e-05,0.9860008376898577,2.0
5044,1,1,1,1,1.3629024220307429e-07,2.203962338853671e-06,0.9999976270315187,2.0
5045,2,0,2,2,1.4908115020251245e-09,1.3862844649992212e-08,1.0,2.0
5046,1,1,1,1,3.093189127412188e-05,0.009048454096046044,0.9909206925472063,2.0
5047,1,1,1,1,3.1158938531561375e-06,0.9999945163312924,2.3209741826235586e-06,1.0
5048,0,0,0,0,0.985055898963985,1.3087571915093577e-07,0.014944160360242265,0.0
5049,2,2,2,2,6.858671540866529e-11,2.6581478494019928e-09,1.0,2.0
5050,1,1,1,1,0.9780984408160123,0.017636483177710716,0.004264957607887254,0.0
5051,0,0,0,0,0.9950914457863873,4.6324829749977425e-08,0.004908424015897639,0.0
5052,2,2,2,2,2.155985363705426e-05,5.7771088190605724e-05,0.9999205940885005,2.0
