,image_name,expert1,expert2,expert3,consensus,noise_level,model_p0,model_p1,model_p2
585,n02108551_26509,1,1,2,1,120,0.00032974327447243845,0.9995060062371107,0.00016425048841687263
586,n03662601_22726,2,2,2,2,120,0.22975893910035555,0.11251046340517863,0.6577305974944659
587,n04548280_1947,0,0,0,0,120,0.9985018077825769,0.000738727323912709,0.0007594648935104634
588,n03662601_10425,2,2,2,2,120,0.003449311120193496,0.012641772941581274,0.9839089159382252
589,n02134418_5464,1,1,0,1,120,0.00012167124953440812,0.9997731278273752,0.000105200923090391
590,n02133161_10324,1,1,1,1,120,0.0018020976811888904,0.9966502391414328,0.0015476631773781832
591,n02835271_5814,2,2,2,2,120,0.431983732967348,0.14583624834725425,0.42218001868539773
592,n02093754_5012,1,1,1,1,120,0.0008988873056454716,0.9987824367738916,0.0003186759204629961
593,n02124075_10035,1,1,1,1,120,0.0025598930877172663,0.9973515252599185,8.858165236390324e-05
594,n03796401_19777,2,2,2,2,120,0.08840573667539495,0.00538944485919851,0.9062048184654065
595,n04591713_2052,0,2,2,2,120,0.3990920622521978,0.4474519159205997,0.15345602182720233
596,n02690373_9659,2,2,2,2,120,0.05248361093821891,0.19407677002077936,0.7534396190410017
597,n03417042_1790,2,1,2,2,120,0.24558855343634364,0.07546689903296745,0.678944547530689
598,n04505470_3957,0,0,0,0,120,0.9927709648749514,0.004388257478228596,0.002840777646820146
599,n02113712_913,1,1,1,1,120,0.0009588022950775941,0.9989254188428187,0.00011577886210371826
600,n02105641_8995,1,1,1,1,120,0.00023290631282698392,0.9997307935614429,3.630012573002299e-05
601,n04548280_9801,0,0,0,0,120,0.9944072035457868,4.0855844307337384e-05,0.005551940609905746
602,n04429376_27005,0,0,0,0,120,0.972759002468155,0.004918509545266493,0.02232248798657819
603,n03196217_8251,0,0,0,0,120,0.9758968326489865,0.022059843956784127,0.00204332339422944
604,n03100240_4173,2,2,2,2,120,0.0002678512609376188,0.00016382192011298337,0.9995683268189494
605,n03041632_45326,0,0,0,0,120,0.9096019534851084,0.07694388211054518,0.013454164404346151
606,n01818515_2312,1,1,1,1,120,0.10371397848702454,0.8331913590522508,0.06309466246072447
607,n01622779_1364,1,1,1,1,120,0.05864491119609518,0.9297591120209058,0.011595976782999163
608,n04111531_716,0,0,0,0,120,0.4183207918250859,0.010483466757140871,0.5711957414177731
609,n02091134_12017,0,1,1,1,120,0.02104461602273796,0.9737692555419485,0.005186128435313566
610,n04111531_4146,0,0,0,0,120,0.5801133085305816,0.004612562185485408,0.415274129283933
611,n04111531_4370,0,0,0,0,120,0.9987011479548698,0.00024343011253244283,0.0010554219325978097
612,n03100240_5492,2,2,2,2,120,0.027510478996756814,0.008432536760821162,0.9640569842424219
613,n03041632_25022,0,0,0,0,120,0.6633128629186023,0.2831679968795232,0.05351914020187454
614,n02134084_2328,1,1,1,1,120,0.009456719141915213,0.9899840375707621,0.000559243287322629
615,n03376595_7516,0,0,0,0,120,0.8678614144317265,0.0763175404709683,0.05582104509730524
616,n02708093_7069,0,0,1,0,120,0.9730071134554079,0.02206257475335471,0.0049303117912373445
617,n04548280_9867,0,0,0,0,120,0.8738941119867673,0.07980274282466983,0.046303145188563086
618,n04429376_19103,0,0,0,0,120,0.9065725358327492,0.016417113189547312,0.07701035097770317
619,n02708093_1675,0,0,0,0,120,0.9875017213843773,0.00542239065467779,0.007075887960944969
620,n02690373_10723,2,2,2,2,120,0.005950707291867015,0.30257051355035375,0.6914787791577792
621,n02835271_7628,2,2,2,2,120,0.0015405983955931084,0.00048417138768796396,0.997975230216719
622,n02134084_20702,1,1,1,1,120,0.007812449210863607,0.9833170862559691,0.00887046453316709
623,n03041632_29862,0,0,0,0,120,0.9035574238413084,0.06788140458837774,0.028561171570313723
624,n02708093_2180,0,0,0,0,120,0.4839931742446357,0.28742576740526965,0.22858105835009468
625,n04591713_2043,0,0,0,0,120,0.7772841248187751,0.13052824046767392,0.09218763471355103
626,n02823428_7300,0,0,0,0,120,0.9998669692806502,0.00010867498730457743,2.4355732045150734e-05
627,n02125311_4683,1,1,1,1,120,6.205710037742858e-05,0.9999303101765126,7.632723109960111e-06
628,n02504458_3906,1,1,1,1,120,0.0002853007929160338,0.9996361316660329,7.856754105106657e-05
629,n04285008_9774,2,2,2,2,120,0.0011698624712378298,0.0006072284104324812,0.9982229091183297
630,n02123045_10431,1,1,1,1,120,0.011407370245376627,0.9876099265293313,0.0009827032252921757
631,n02690373_5465,2,2,2,2,120,0.31786447774420523,0.04056015143277763,0.6415753708230171
632,n04467665_55374,2,2,2,2,120,0.0007930984242101895,0.0007933086243373357,0.9984135929514526
633,n04111531_27,0,0,2,0,120,0.9172596444545092,0.02663912400268075,0.0561012315428098
634,n02123394_4666,1,1,1,1,120,0.012642059759851308,0.9860095164942406,0.0013484237459082226
635,n03417042_11306,2,0,2,2,120,0.28193504283231285,0.03870803328304214,0.6793569238846449
636,n03085013_20349,0,0,0,0,120,0.9968211323490561,0.0018987350947745655,0.0012801325561693764
637,n02504013_1865,1,1,1,1,120,0.007641972200673786,0.9871414703044932,0.005216557494832983
638,n02835271_20903,2,2,2,2,120,0.14243488087744524,0.08027065108385001,0.7772944680387048
639,n03100240_6822,2,2,2,2,120,0.04758944489315608,0.0036029747734211107,0.9488075803334227
640,n03085013_26325,0,0,0,0,120,0.8422545864931235,0.08341373652511672,0.07433167698175971
641,n03792782_11306,2,2,2,2,120,0.0006091783910655024,4.859000938167063e-06,0.9993859626079963
642,n02134418_2884,1,1,1,1,120,0.0012737904101923344,0.9976972384735472,0.0010289711162603846
643,n02132136_1393,1,1,1,1,120,0.004760658326635381,0.992973108388977,0.0022662332843877233
644,n03085013_3804,0,0,0,0,120,0.9850648939691278,0.007368027698511485,0.007567078332360496
645,n01798484_3762,1,1,1,1,120,0.050334906098058976,0.9472870844632654,0.002378009438675579
646,n03792782_7667,2,2,2,2,120,0.01542752350215797,0.2528176537490773,0.7317548227487647
647,n02105505_1156,1,1,1,1,120,0.00011464242584482876,0.9998631074927631,2.2250081392080967e-05
648,n03796401_23347,2,2,2,2,120,0.006194737988334034,0.002966291750673214,0.9908389702609928
649,n02504458_7966,1,1,1,1,120,0.24364449677058436,0.24971331384694903,0.5066421893824665
650,n02095570_4436,1,1,1,1,120,0.07795770426965648,0.9038260516087478,0.01821624412159569
651,n04099969_7545,0,0,0,0,120,0.13670092044590107,0.8435089961348042,0.019790083419294776
652,n02133161_4813,0,1,1,1,120,8.077371678626713e-06,0.999990695274512,1.2273538092286527e-06
653,n04467665_1187,2,2,2,2,120,0.002620425750129083,0.0010628404131009892,0.99631673383677
654,n03376595_8917,0,0,0,0,120,0.6952841848902594,0.07172174151154559,0.23299407359819488
655,n04591713_6980,0,0,2,0,120,0.5358434213694439,0.33181688931681447,0.1323396893137416
656,n02123394_8164,1,1,1,1,120,0.010406328533145881,0.988964279452509,0.0006293920143449205
657,n02098286_2798,1,1,1,1,120,0.01923670477258308,0.975127290974583,0.005636004252834156
658,n02951358_7238,2,1,2,2,120,0.004198186128647761,0.2690910055179105,0.7267108083534418
659,n02951358_2416,1,1,1,1,120,0.07810745287490953,0.5632198660252479,0.3586726810998426
660,n02123597_1367,0,1,1,1,120,0.03384100321567049,0.9611176836662038,0.005041313118125894
661,n02708093_8073,0,0,0,0,120,0.19916088593452685,0.7100572418805496,0.0907818721849235
662,n04111531_172,0,2,0,0,120,0.21510341145159764,0.44545167157823073,0.3394449169701717
663,n04591713_6069,0,0,2,0,120,0.5940868281752802,0.21275514695048772,0.19315802487423228
664,n02056570_1691,0,1,1,1,120,0.2701640223843216,0.6310898639001468,0.09874611371553157
665,n04111531_6609,0,0,0,0,120,0.8977058673827152,0.06253379966368719,0.039760332953597544
666,n03344393_7614,2,2,2,2,120,1.4662441638213624e-05,1.52482426367405e-05,0.9999700893157251
667,n02504458_4207,1,1,1,1,120,0.0022187408945475028,0.9957212187826945,0.0020600403227580056
668,n03792782_9635,2,2,2,2,120,0.030036125148819138,0.0036137921488200915,0.9663500827023611
669,n04467665_72639,2,2,2,2,120,0.08777125621040527,0.017449207462537884,0.8947795363270568
670,n01819313_3638,1,1,1,1,120,0.033752075378035776,0.9648565770976518,0.0013913475243121833
671,n04111531_14329,0,0,2,0,120,0.4130413794200507,0.03147412340451359,0.5554844971754356
672,n01855032_5743,1,1,1,1,120,2.562242457189023e-05,0.9998644196632156,0.00010995791221254592
673,n02814533_5110,2,2,2,2,120,0.0009391998712783964,0.0015511256883947084,0.9975096744403271
674,n02123159_12957,1,1,1,1,120,0.006158377758943641,0.990274846587312,0.0035667756537444747
675,n03085013_18763,0,0,0,0,120,0.8896114828859012,0.056946915569436866,0.053441601544661974
676,n03041632_4787,0,0,0,0,120,0.8930420964682494,0.09958713204831054,0.007370771483440131
677,n04429376_7558,0,0,2,0,120,0.6066678944837091,0.19597178892950667,0.19736031658678413
678,n02690373_2908,2,0,2,2,120,0.011034780014848656,0.4618452098483642,0.527120010136787
679,n02011460_7877,1,1,1,1,120,0.03346438461519297,0.9278009891738065,0.03873462621100056
680,n03417042_1853,2,2,2,2,120,0.06961143475678515,0.5220812645806084,0.40830730066260656
681,n02504458_7472,1,1,1,1,120,0.0006940498227335281,0.999173639951672,0.000132310225594533
682,n03983396_8837,0,0,0,0,120,0.9843604392409283,0.0035687976576780755,0.012070763101393447
683,n02690373_3709,2,2,2,2,120,0.0006610988640403175,0.0002664922068401307,0.9990724089291194
684,n02690373_6697,2,0,2,2,120,0.006378157835830061,0.005334632874279961,0.9882872092898901
685,n02708093_170,0,2,0,0,120,0.5956252979567564,0.36558061202281666,0.03879409002042704
686,n03085013_25568,0,0,2,0,120,0.9889130202981422,0.003088432862085883,0.00799854683977213
687,n02134418_2372,2,0,0,0,120,0.03909601856542,0.9525200812706454,0.00838390016393465
688,n03041632_2058,0,0,0,0,120,0.6800536340588655,0.014019908515912368,0.305926457425222
689,n02132136_25897,2,1,1,1,120,0.3420116486812338,0.5151405469417663,0.14284780437699984
690,n02504458_6635,1,1,1,1,120,0.05043481819238127,0.7553351679579406,0.1942300138496782
691,n01592084_2422,1,1,1,1,120,0.0011302116798122203,0.9983288533445833,0.0005409349756044046
692,n04111531_1794,0,0,0,0,120,0.9229589380812129,0.04473185887527359,0.032309203043513444
693,n01820546_1354,1,1,1,1,120,0.0006851941663782901,0.9990181994149347,0.00029660641868700774
694,n04467665_25130,2,0,2,2,120,0.009249697396589,0.0007340342460588338,0.9900162683573522
695,n03100240_1194,2,1,2,2,120,0.25810143637828914,0.08250224728882428,0.6593963163328866
696,n03983396_11715,0,0,0,0,120,0.20111386947715834,0.7544879110787301,0.04439821944411136
697,n03344393_8798,2,2,0,2,120,0.007781820583464943,0.012767206217486856,0.979450973199048
698,n02504458_1000,1,1,1,1,120,0.0005386078401156661,0.9990950835693212,0.00036630859056316296
699,n02708093_4597,0,0,0,0,120,0.986358396113737,0.0005028202089337564,0.013138783677329362
700,n01558993_6287,2,1,1,1,120,0.0001936408837802401,0.9995707452243681,0.0002356138918517771
701,n02823428_14010,0,0,0,0,120,0.9875795310766635,0.010145163361457512,0.0022753055618788785
702,n02124075_2643,1,1,1,1,120,0.03918566153577417,0.954768972583097,0.006045365881128823
703,n02504013_10410,2,1,1,1,120,0.003634441806630191,0.9914740078835023,0.0048915503098676495
704,n02690373_2856,2,2,2,2,120,0.0033213394345463815,0.0021852626675826297,0.994493397897871
705,n03344393_8374,2,2,0,2,120,0.30869179974155764,0.15121163304586469,0.5400965672125775
706,n04467665_2200,2,2,2,2,120,0.001388995566762231,0.0016981811173806087,0.9969128233158573
707,n03796401_8100,2,2,2,2,120,0.002452961140137435,0.001068288458035852,0.9964787504018265
708,n03196217_886,0,0,0,0,120,0.923922087945623,0.043672426820700064,0.032405485233676846
709,n02814533_82674,2,2,2,2,120,0.436579124489113,0.14524945967338326,0.4181714158375036
710,n02106662_18900,1,1,1,1,120,0.031521486166704915,0.771644718301467,0.19683379553182803
711,n03085013_7613,0,0,2,0,120,0.915509033748408,0.021866506056797828,0.06262446019479394
712,n02690373_18234,2,2,2,2,120,2.3451752627491992e-06,5.989413218491093e-06,0.9999916654115188
713,n01843065_7445,1,1,1,1,120,1.1594940007420006e-06,0.9999984945567808,3.4594921859744274e-07
714,n03376595_17811,0,0,0,0,120,0.49588806508162264,0.49448597818657614,0.009625956731801158
715,n03792782_5405,2,2,2,2,120,0.10990935878098163,0.009955202245783796,0.8801354389732344
716,n02123159_5950,1,1,1,1,120,0.014150930492396966,0.9840900039138852,0.0017590655937178598
717,n02028035_4569,1,1,1,1,120,1.7027018957680967e-08,0.999999976223826,6.749154985090503e-09
718,n02106662_5916,0,1,1,1,120,0.013035806795246734,0.9855685842570652,0.0013956089476880235
719,n02835271_5113,2,2,2,2,120,0.028752264472502356,0.021082069286252718,0.9501656662412451
720,n01537544_8859,1,1,1,1,120,0.04197338213109666,0.945723988680417,0.012302629188486248
721,n04429376_52173,2,0,2,2,120,0.6265860019418642,0.17462189593822888,0.19879210211990705
722,n04111531_2023,0,0,0,0,120,0.5244161082459541,0.013031357894793084,0.46255253385925277
723,n04111531_3671,0,0,0,0,120,0.9798027158010459,0.008556513101660867,0.011640771097293104
724,n03041632_35116,0,2,2,2,120,0.7893365293372157,0.04174433669852477,0.16891913396425923
725,n02134418_4657,0,1,1,1,120,0.008691482919528051,0.9745750859914473,0.016733431089024583
726,n02690373_8592,2,2,2,2,120,9.488851309657526e-06,0.00021150869578629724,0.9997790024529041
727,n03041632_32054,0,0,0,0,120,0.9926241285801959,0.0025532899689003725,0.00482258145090364
728,n04612504_27571,2,0,2,2,120,0.06322081802749181,0.1782788747930499,0.7585003071794583
729,n04579145_934,0,0,0,0,120,0.9998445693909764,0.00012397202732771466,3.145858169575466e-05
730,n03376595_7262,0,0,0,0,120,0.9031208727421084,0.07056346168790734,0.026315665569984412
731,n02814533_63116,2,2,2,2,120,1.2867520515914476e-05,3.401344785000075e-05,0.9999531190316342
732,n02504458_7013,1,1,1,1,120,0.030402916520659025,0.9218549336354552,0.04774214984388556
733,n02690373_3468,2,0,0,0,120,0.08519179768548307,0.021460363488067884,0.893347838826449
734,n03796401_40,2,2,2,2,120,0.11066697183402582,0.13453616862037035,0.7547968595456036
735,n02504458_6602,0,1,1,1,120,0.004293164221230876,0.9907892931050765,0.004917542673692762
736,n04505470_3615,0,0,0,0,120,0.9010527298636546,0.006496176584533022,0.09245109355181237
737,n04099969_4100,0,0,0,0,120,0.1263177879969946,0.8579651939144238,0.015717018088581433
738,n03100240_21334,2,2,2,2,120,0.0011090466529563947,0.016502558628109777,0.9823883947189338
739,n04111531_9611,0,0,0,0,120,0.7320483106061442,0.1451637461526362,0.12278794324121975
740,n03085013_22175,0,0,0,0,120,0.8937109673254038,0.023175550399984333,0.08311348227461177
741,n02133161_4685,0,1,1,1,120,0.03740003866889492,0.9587299244550934,0.003870036876011625
742,n02504013_9466,1,1,1,1,120,0.005864614797847834,0.987337336072492,0.0067980491296603385
743,n02123045_8127,1,1,1,1,120,0.7339879376901499,0.23903660493007145,0.026975457379778533
744,n02690373_3139,2,2,2,2,120,0.000509997780566106,0.035199487055515594,0.9642905151639184
745,n02814533_4446,2,2,2,2,120,0.029840499584869427,0.024088266257367097,0.9460712341577634
746,n04579145_7667,0,0,0,0,120,0.12488736734381697,0.8701704184094914,0.004942214246691837
747,n03196217_3730,0,0,1,0,120,0.7770058542349615,0.02016442487913811,0.20282972088590043
748,n02690373_12044,2,2,2,2,120,0.0028844502114813,0.0007034382982884882,0.9964121114902302
749,n03041632_18995,0,0,0,0,120,0.9695773165927463,0.02124478987488064,0.009177893532372907
750,n02504013_2974,1,1,1,1,120,0.001069874821872686,0.9983071513757614,0.0006229738023655115
751,n03041632_24277,0,0,2,0,120,0.7960479980946156,0.04863993673812379,0.15531206516726082
752,n01860187_7878,2,1,1,1,120,0.03354386623986598,0.9406339049043687,0.02582222885576527
753,n03041632_5916,0,0,0,0,120,0.753647050153297,0.22822093621671244,0.0181320136299907
754,n01818515_8968,1,1,1,1,120,0.26491325405730765,0.5568466886690713,0.17824005727362108
755,n02823428_4774,0,0,0,0,120,0.9988956387441754,0.0008095555582076067,0.00029480569761681336
756,n03983396_7378,2,2,0,2,120,0.0952747815434157,0.8608464006703945,0.043878817786189746
757,n04111531_807,2,0,0,0,120,0.3364870036429619,0.4088096273463089,0.25470336901072915
758,n02112018_10174,1,1,1,1,120,0.00011610484731032557,0.9998778844630521,6.010689637439653e-06
759,n03376595_9650,0,0,2,0,120,0.29633906777638275,0.4600859939860111,0.24357493823760615
760,n03100240_3928,2,2,2,2,120,0.0032383949566398666,0.00809654068533606,0.9886650643580238
761,n04111531_22291,0,0,0,0,120,0.9277654052452338,0.03971082461120238,0.03252377014356365
762,n03796401_21290,2,2,2,2,120,0.04434823887051497,0.002036147827500955,0.9536156133019841
763,n04111531_21822,0,0,0,0,120,0.7264378664421043,0.005791848744015857,0.26777028481387993
764,n03792782_4067,2,1,2,2,120,0.08809361684059228,0.6638269525066897,0.24807943065271798
765,n03792782_11921,2,2,2,2,120,0.13055764359369354,0.6794511207224466,0.18999123568385967
766,n02109525_53049,2,1,1,1,120,0.003353747309401677,0.9951969837773178,0.001449268913280403
767,n03937543_4203,0,0,0,0,120,0.771247876223153,0.19315927441568528,0.03559284936116172
768,n03662601_8406,2,0,2,2,120,1.7812539606183607e-05,9.024197818157919e-06,0.9999731632625756
769,n02708093_1430,0,0,0,0,120,0.9976578882494883,0.0011555081877725332,0.0011866035627389798
770,n03085013_22744,0,0,0,0,120,0.9226595125501524,0.02570813471845906,0.05163235273138866
771,n03344393_732,2,2,2,2,120,0.005525542780178918,0.22062980968592835,0.7738446475338928
772,n02134084_22426,1,1,1,1,120,0.0023361944380905827,0.9972778104560326,0.000385995105876678
773,n04548280_2411,0,0,0,0,120,0.9566738949260113,0.03289344681472807,0.010432658259260506
774,n02823428_1493,0,0,0,0,120,0.9970147769253264,0.0007923718208427981,0.0021928512538309537
775,n02690373_1491,2,2,2,2,120,0.031463669497923716,0.016635932208239338,0.9519003982938369
776,n03344393_3978,2,2,2,2,120,1.4407548656700226e-06,1.1410804997637323e-05,0.9999871484401366
777,n02814533_3573,2,2,2,2,120,8.055115526712657e-06,4.552935879897331e-05,0.9999464155256742
778,n03041632_37513,0,0,0,0,120,0.9305242234778432,0.037295046099130875,0.03218073042302587
779,n04548280_2989,0,0,0,0,120,0.9770598441395549,0.0042153385961373226,0.018724817264307806
780,n04505470_1551,0,0,0,0,120,0.9535836577480252,0.015164739881389475,0.031251602370585135
781,n04429376_9517,0,0,0,0,120,0.8019236718804015,0.13377028134549607,0.06430604677410257
782,n03085013_2432,0,0,0,0,120,0.8391804749612239,0.053570876026984945,0.10724864901179108
783,n03796401_3695,2,1,2,2,120,0.02224792668946532,0.01915805417855255,0.9585940191319821
784,n02096437_1559,1,1,1,1,120,0.007506432345137901,0.9900935497990354,0.002400017855826629
785,n04429376_17078,0,0,0,0,120,0.9543799090479158,0.026209379435576878,0.019410711516507438
786,n02107908_3447,1,1,1,1,120,0.0589831917613521,0.9253658961970567,0.01565091204159132
787,n04467665_21603,2,2,2,2,120,0.003174507108195534,0.0027194125610515403,0.9941060803307531
788,n03041632_42841,0,0,0,0,120,0.9818592114722796,0.0014745274508808164,0.016666261076839686
789,n02835271_21211,2,2,2,2,120,0.0008457389102994961,0.0002746250512289696,0.9988796360384716
790,n02690373_18412,2,2,2,2,120,0.004824199066552766,0.0024270066458641024,0.9927487942875832
791,n04111531_20429,0,0,0,0,120,0.8529309226252202,0.028112881751746244,0.11895619562303367
792,n02124075_6586,1,1,1,1,120,0.000610742602849168,0.9993769965349567,1.226086219434681e-05
793,n02504458_3891,1,1,1,1,120,0.005789507885652649,0.989640155613136,0.004570336501211202
794,n04273569_5891,2,0,2,2,120,0.24480569682972672,0.014004708203540637,0.7411895949667329
795,n03085013_14844,0,0,0,0,120,0.6417546077481465,0.019063194519898456,0.339182197731955
796,n04505470_6421,0,0,0,0,120,0.948209329180531,0.01603972123222877,0.035750949587240136
797,n02823428_1491,0,0,0,0,120,0.9744333338916199,0.003739893640456358,0.021826772467923753
798,n03417042_15179,2,2,2,2,120,0.07767002988826473,0.0028916119717638865,0.9194383581399713
799,n02132136_6459,1,1,1,1,120,0.003428050862693973,0.9959953361551449,0.0005766129821610799
800,n02814533_1934,2,1,2,2,120,0.7644747614341604,0.19922788945929595,0.03629734910654373
801,n02132136_6823,1,1,1,1,120,0.010862212375227345,0.9346827111083793,0.05445507651639346
802,n02835271_2960,2,2,2,2,120,0.8655793608006066,0.053774057657338455,0.08064658154205509
803,n02690373_3539,2,1,2,2,120,0.0007833290156314623,0.006918209042356083,0.9922984619420125
804,n02951358_4451,2,2,2,2,120,0.00018543466011411336,0.020406858898091677,0.979407706441794
805,n02132136_5138,2,1,1,1,120,0.011626285514172247,0.9372760158697093,0.05109769861611842
806,n03417042_5257,2,2,2,2,120,0.15062853822549707,0.026256432278184656,0.8231150294963181
807,n03085013_3595,0,0,0,0,120,0.4423881512463815,0.5250165293177279,0.032595319435890786
808,n02708093_1128,0,0,0,0,120,0.605704195578546,0.037340003701557496,0.35695580071989635
809,n04548280_2045,0,0,0,0,120,0.9998932871346495,9.352372490975247e-05,1.3189140440637593e-05
810,n03196217_2628,0,2,0,0,120,0.869073554028246,0.07303043803533579,0.057896007936418054
811,n03417042_7506,2,2,2,2,120,0.20523357640620743,0.018784888086991004,0.7759815355068016
812,n02097130_2321,1,1,1,1,120,0.010310018124139122,0.9867689710153735,0.0029210108604872617
813,n02814533_96168,2,2,2,2,120,0.01439253250714634,0.014039301607565672,0.9715681658852879
814,n04591713_7408,0,0,0,0,120,0.9998092381358248,0.00010500908767749384,8.57527764976015e-05
815,n02814533_83614,2,2,2,2,120,9.633238281030193e-05,1.0879584721641249e-05,0.9998927880324681
816,n03792782_44390,2,2,2,2,120,0.0202748845022163,0.0056262130289921886,0.9740989024687915
817,n02125311_8689,1,1,1,1,120,0.010886026320345217,0.9885173452119247,0.0005966284677298554
818,n02504458_7867,2,1,1,1,120,0.011928319264850782,0.9808689648887279,0.007202715846421409
819,n02835271_7900,2,2,2,2,120,0.1513559619896599,0.011675940548389557,0.8369680974619506
820,n04285008_7082,2,2,2,2,120,0.002557762872455389,0.008533156148940612,0.988909080978604
821,n04579145_558,0,0,2,0,120,0.6355895996736847,0.31133802338784566,0.05307237693846965
822,n02132136_23853,1,1,1,1,120,0.00508748011516001,0.9908924838255992,0.004020036059240892
823,n01795545_9555,1,1,1,1,120,0.0008779332240858264,0.998636986199356,0.00048508057655821993
824,n02123159_899,1,1,1,1,120,0.009650774328513443,0.9886535241402598,0.0016957015312267115
825,n04273569_5593,2,0,2,2,120,0.007174278407185065,0.039886812301401,0.9529389092914141
826,n02134418_603,1,1,1,1,120,0.004714299592078782,0.9858162447454502,0.00946945566247115
827,n03792782_26306,2,2,2,2,120,0.007167584129717787,0.0015001655510689792,0.9913322503192133
828,n02690373_3272,2,2,2,2,120,0.022471514797378463,0.14505369816789732,0.8324747870347241
829,n04285008_15181,2,2,2,2,120,0.006879885651411098,0.0007341070852673627,0.9923860072633216
830,n04505470_2709,0,0,0,0,120,0.9991019232056647,0.0008564369084099426,4.163988592539108e-05
831,n02835271_17617,2,2,2,2,120,0.006577625261811189,0.17307006901986577,0.820352305718323
832,n02504013_6865,1,1,1,1,120,0.022573441554706853,0.9637758644071417,0.013650694038151494
833,n03417042_5576,0,1,0,0,120,0.4162285927744918,0.4881711552511941,0.09560025197431393
834,n02504013_174,2,1,1,1,120,0.06892085650642668,0.8760741309834796,0.05500501251009343
835,n04557648_2703,0,0,0,0,120,0.8178504579952264,0.054228878518504345,0.12792066348626918
836,n03796401_2543,2,0,2,2,120,0.4508624200657934,0.03673570577332829,0.5124018741608782
837,n02094433_5663,1,1,1,1,120,0.007294269698682365,0.9911895331090526,0.0015161971922649975
838,n02125311_41798,1,1,1,1,120,0.001562694906389988,0.9973699848981178,0.001067320195492323
839,n03376595_9536,0,0,1,0,120,0.8693780897379798,0.09829902401542756,0.03232288624659266
840,n02504458_13354,1,1,1,1,120,0.005314656703674936,0.9916803758532504,0.0030049674430746623
841,n02690373_763,2,2,2,2,120,0.005402515198072108,0.011503257617997371,0.9830942271839306
842,n03417042_9693,2,2,2,2,120,0.001251049839885703,0.0014477056541211996,0.9973012445059932
843,n02125311_37753,1,1,1,1,120,0.017092375242220095,0.9817273674569563,0.0011802573008235528
844,n03041632_40887,0,0,0,0,120,0.9982182478267729,0.00038731368813426455,0.0013944384850928739
845,n02105251_5812,1,1,1,1,120,0.01706406747778061,0.9783131162074349,0.0046228163147844946
846,n02123159_2663,1,1,1,1,120,0.11754352743873177,0.8216518757279885,0.060804596833279455
847,n04612504_2129,2,2,2,2,120,0.06612495864613384,0.09617851303867694,0.8376965283151891
848,n02104029_3121,1,1,1,1,120,0.03640278992423325,0.9560037965823129,0.00759341349345366
849,n01829413_4190,1,1,1,1,120,0.0006648345703936263,0.9991938506349619,0.0001413147946445262
850,n02099712_4066,1,1,1,1,120,0.038989007351274675,0.960130258591112,0.0008807340576133572
851,n02504458_800,1,1,1,1,120,0.06059314071269386,0.793304827163462,0.14610203212384407
852,n03792782_51156,2,2,2,2,120,0.003245279742499418,0.06300207681130685,0.9337526434461937
853,n03196217_11290,0,0,0,0,120,0.9937389180128474,0.0009949546139885123,0.005266127373163992
854,n03376595_2234,0,0,0,0,120,0.999126960161268,0.00014749949465440906,0.0007255403440777472
855,n03344393_10556,2,2,2,2,120,0.004217281632437291,0.0033693519549807364,0.9924133664125822
856,n03376595_3181,0,0,1,0,120,0.988131707650653,0.009666090758568122,0.0022022015907787996
857,n02504458_996,1,1,1,1,120,0.0008366689874770331,0.9988041830845048,0.0003591479280182718
858,n04111531_16583,0,0,0,0,120,0.8380322353683034,0.03342821279383246,0.12853955183786409
859,n02708093_1094,0,0,0,0,120,0.9592404534168508,0.020651983576199694,0.020107563006949547
860,n04111531_505,0,2,0,0,120,0.10522143594704762,0.003464467031301987,0.8913140970216504
861,n02951358_31181,2,2,2,2,120,0.1306242955457851,0.06942855447769464,0.7999471499765203
862,n02504458_5697,1,1,1,1,120,0.0009600767852965803,0.9841464534798815,0.014893469734822133
863,n02814533_26334,2,0,0,0,120,0.5085161734327645,0.0035882065560877935,0.4878956200111477
864,n02133161_1427,1,1,1,1,120,0.26142245983644385,0.5668065249804144,0.17177101518314192
865,n02791124_3117,0,0,0,0,120,0.6023968552204471,0.3443820106083796,0.05322113417117331
866,n03041632_47410,0,0,0,0,120,0.9826724022075932,0.010354505793179336,0.006973091999227759
867,n04467665_56933,2,1,2,2,120,0.13258750523385346,0.2671969304554923,0.6002155643106543
868,n02690373_4061,2,2,2,2,120,0.0050811748659484075,0.005043591282443008,0.9898752338516085
869,n04505470_8828,0,0,0,0,120,0.5188196391375622,0.33047875273795924,0.15070160812447844
870,n02123159_6294,1,1,1,1,120,0.02485680683362839,0.9734666961608561,0.0016764970055156009
871,n03417042_17513,2,2,2,2,120,0.03584284635475945,0.12569165847317218,0.8384654951720684
872,n02708093_2824,0,0,0,0,120,0.9968032282015884,0.0013032059262832849,0.0018935658721280506
873,n04467665_71480,2,2,2,2,120,0.0031873783743902426,0.015412699256701651,0.9813999223689079
874,n04505470_286,0,0,0,0,120,0.46381299441531415,0.01656072977629576,0.5196262758083903
875,n04548280_5845,0,0,0,0,120,0.6273985551190558,0.20941128318491814,0.16319016169602601
876,n02091134_7486,1,1,1,1,120,0.023086257758571465,0.9532244641806275,0.02368927806080113
877,n04111531_4585,0,0,0,0,120,0.9906408845560872,0.004414059278356517,0.004945056165556122
